date,product,category,marketplace,price,sales_count,revenue,commission_rate,commission_amount,has_stock_requirement,product_type,source,affiliate_network,platform,cost,profit,profit_margin,collected_at
2025-04-17,Planilhas de Gestão,Infoprodutos,Mercado Livre,89.7,4,358.8,68.51,245.81,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Planilhas de Gestão,Infoprodutos,Mercado Livre,90.26,21,1895.38,68.51,1298.49,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Planilhas de Gestão,Infoprodutos,Mercado Livre,87.25,12,1047.04,68.51,717.31,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Planilhas de Gestão,Infoprodutos,Mercado Livre,86.58,18,1558.41,68.51,1067.63,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Planilhas de Gestão,Infoprodutos,Mercado Livre,87.61,5,438.07,68.51,300.12,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Planilhas de Gestão,Infoprodutos,Mercado Livre,85.29,7,597.05,68.51,409.03,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Planilhas de Gestão,Infoprodutos,Mercado Livre,88.58,15,1328.71,68.51,910.27,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Planilhas de Gestão,Infoprodutos,Mercado Livre,89.79,28,2514.18,68.51,1722.41,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Planilhas de Gestão,Infoprodutos,Mercado Livre,83.29,25,2082.14,68.51,1426.43,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Planilhas de Gestão,Infoprodutos,Mercado Livre,89.04,16,1424.68,68.51,976.02,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Planilhas de Gestão,Infoprodutos,Mercado Livre,85.96,4,343.85,68.51,235.56,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Planilhas de Gestão,Infoprodutos,Mercado Livre,83.74,20,1674.77,68.51,1147.35,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Planilhas de Gestão,Infoprodutos,Mercado Livre,90.4,9,813.63,68.51,557.4,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Planilhas de Gestão,Infoprodutos,Mercado Livre,85.98,9,773.84,68.51,530.14,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Planilhas de Gestão,Infoprodutos,Mercado Livre,84.1,7,588.7,68.51,403.31,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Planilhas de Gestão,Infoprodutos,Mercado Livre,83.1,7,581.68,68.51,398.5,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Planilhas de Gestão,Infoprodutos,Mercado Livre,86.8,15,1301.95,68.51,891.94,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Planilhas de Gestão,Infoprodutos,Shopee,52.61,18,946.9,61.73,584.51,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Planilhas de Gestão,Infoprodutos,Shopee,53.03,17,901.55,61.73,556.51,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Planilhas de Gestão,Infoprodutos,Shopee,52.24,14,731.32,61.73,451.43,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Planilhas de Gestão,Infoprodutos,Shopee,53.76,18,967.66,61.73,597.33,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Planilhas de Gestão,Infoprodutos,Shopee,53.52,22,1177.54,61.73,726.88,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Planilhas de Gestão,Infoprodutos,Shopee,56.85,4,227.39,61.73,140.36,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Planilhas de Gestão,Infoprodutos,Shopee,52.5,1,52.5,61.73,32.41,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Planilhas de Gestão,Infoprodutos,Shopee,53.89,16,862.3,61.73,532.28,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Planilhas de Gestão,Infoprodutos,Shopee,56.25,17,956.23,61.73,590.27,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Planilhas de Gestão,Infoprodutos,Shopee,54.69,11,601.57,61.73,371.34,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Planilhas de Gestão,Infoprodutos,Shopee,56.77,1,56.77,61.73,35.04,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Planilhas de Gestão,Infoprodutos,Shopee,51.75,19,983.25,61.73,606.95,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Planilhas de Gestão,Infoprodutos,Shopee,54.18,5,270.88,61.73,167.21,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Planilhas de Gestão,Infoprodutos,Shopee,54.47,11,599.17,61.73,369.86,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Planilhas de Gestão,Infoprodutos,Shopee,53.39,14,747.39,61.73,461.35,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Planilhas de Gestão,Infoprodutos,Shopee,56.06,1,56.06,61.73,34.6,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Planilhas de Gestão,Infoprodutos,Shopee,51.74,11,569.19,61.73,351.36,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Planilhas de Gestão,Infoprodutos,Shopee,56.52,3,169.57,61.73,104.67,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Planilhas de Gestão,Infoprodutos,Shopee,52.06,6,312.38,61.73,192.83,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Planilhas de Gestão,Infoprodutos,Shopee,51.66,19,981.51,61.73,605.87,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Planilhas de Gestão,Infoprodutos,Shopee,52.13,19,990.51,61.73,611.43,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Planilhas de Gestão,Infoprodutos,Shopee,52.76,15,791.37,61.73,488.5,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Planilhas de Gestão,Infoprodutos,Shopee,56.57,11,622.25,61.73,384.11,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Planilhas de Gestão,Infoprodutos,Shopee,52.57,11,578.32,61.73,356.99,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Planilhas de Gestão,Infoprodutos,Shopee,56.68,3,170.04,61.73,104.96,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Planilhas de Gestão,Infoprodutos,Shopee,55.66,18,1001.85,61.73,618.43,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Planilhas de Gestão,Infoprodutos,Shopee,56.0,19,1064.05,61.73,656.82,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Planilhas de Gestão,Infoprodutos,Shopee,55.76,20,1115.12,61.73,688.35,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Planilhas de Gestão,Infoprodutos,Shopee,51.8,10,517.98,61.73,319.74,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Planilhas de Gestão,Infoprodutos,Shopee,54.3,4,217.21,61.73,134.08,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Planilhas de Gestão,Infoprodutos,AliExpress,164.43,19,3124.17,63.29,1977.41,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Planilhas de Gestão,Infoprodutos,AliExpress,164.44,10,1644.39,63.29,1040.8,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Planilhas de Gestão,Infoprodutos,AliExpress,163.36,20,3267.27,63.29,2067.98,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Planilhas de Gestão,Infoprodutos,AliExpress,159.68,14,2235.5,63.29,1414.93,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Planilhas de Gestão,Infoprodutos,AliExpress,164.02,5,820.1,63.29,519.07,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Planilhas de Gestão,Infoprodutos,AliExpress,161.3,16,2580.84,63.29,1633.51,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Planilhas de Gestão,Infoprodutos,AliExpress,163.63,18,2945.41,63.29,1864.26,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Planilhas de Gestão,Infoprodutos,AliExpress,160.93,2,321.86,63.29,203.72,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Planilhas de Gestão,Infoprodutos,AliExpress,157.93,5,789.65,63.29,499.8,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Planilhas de Gestão,Infoprodutos,AliExpress,164.2,7,1149.4,63.29,727.5,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Planilhas de Gestão,Infoprodutos,AliExpress,166.6,1,166.6,63.29,105.44,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Planilhas de Gestão,Infoprodutos,AliExpress,165.63,1,165.63,63.29,104.83,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Planilhas de Gestão,Infoprodutos,AliExpress,155.69,4,622.74,63.29,394.16,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Planilhas de Gestão,Infoprodutos,AliExpress,157.06,9,1413.55,63.29,894.69,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Planilhas de Gestão,Infoprodutos,AliExpress,158.16,16,2530.62,63.29,1601.73,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Planilhas de Gestão,Infoprodutos,AliExpress,160.45,3,481.34,63.29,304.66,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Planilhas de Gestão,Infoprodutos,AliExpress,160.62,1,160.62,63.29,101.67,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Planilhas de Gestão,Infoprodutos,AliExpress,152.13,6,912.79,63.29,577.74,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Planilhas de Gestão,Infoprodutos,AliExpress,158.29,19,3007.55,63.29,1903.59,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Planilhas de Gestão,Infoprodutos,AliExpress,162.13,14,2269.84,63.29,1436.67,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Planilhas de Gestão,Infoprodutos,AliExpress,155.34,8,1242.7,63.29,786.55,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Planilhas de Gestão,Infoprodutos,AliExpress,154.77,13,2011.99,63.29,1273.46,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Planilhas de Gestão,Infoprodutos,AliExpress,159.38,4,637.51,63.29,403.5,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Planilhas de Gestão,Infoprodutos,AliExpress,163.46,19,3105.73,63.29,1965.73,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Planilhas de Gestão,Infoprodutos,AliExpress,163.26,16,2612.22,63.29,1653.37,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Planilhas de Gestão,Infoprodutos,AliExpress,167.65,7,1173.55,63.29,742.78,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Planilhas de Gestão,Infoprodutos,AliExpress,165.17,6,991.01,63.29,627.25,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Planilhas de Gestão,Infoprodutos,AliExpress,155.13,7,1085.91,63.29,687.31,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Planilhas de Gestão,Infoprodutos,AliExpress,152.23,17,2587.93,63.29,1638.0,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Planilhas de Gestão,Infoprodutos,AliExpress,166.57,3,499.72,63.29,316.29,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.8,7,523.6,38.32,200.63,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Planilhas de Gestão,Infoprodutos,Magazine Luiza,76.27,8,610.14,38.32,233.78,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.73,19,1419.88,38.32,544.05,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Planilhas de Gestão,Infoprodutos,Magazine Luiza,78.79,23,1812.23,38.32,694.38,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Planilhas de Gestão,Infoprodutos,Magazine Luiza,79.89,19,1517.86,38.32,581.59,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Planilhas de Gestão,Infoprodutos,Magazine Luiza,77.55,18,1395.97,38.32,534.89,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Planilhas de Gestão,Infoprodutos,Magazine Luiza,75.87,11,834.6,38.32,319.79,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.55,20,1491.04,38.32,571.31,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Planilhas de Gestão,Infoprodutos,Magazine Luiza,78.01,15,1170.14,38.32,448.36,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.5,12,882.05,38.32,337.97,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Planilhas de Gestão,Infoprodutos,Magazine Luiza,80.04,2,160.08,38.32,61.34,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Planilhas de Gestão,Infoprodutos,Magazine Luiza,79.59,1,79.59,38.32,30.5,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.87,9,664.79,38.32,254.72,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Planilhas de Gestão,Infoprodutos,Magazine Luiza,75.13,5,375.66,38.32,143.94,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.44,6,440.63,38.32,168.83,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.14,16,1170.17,38.32,448.37,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Planilhas de Gestão,Infoprodutos,Magazine Luiza,78.94,10,789.38,38.32,302.46,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Planilhas de Gestão,Infoprodutos,Magazine Luiza,75.41,7,527.84,38.32,202.25,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Planilhas de Gestão,Infoprodutos,Magazine Luiza,72.81,9,655.33,38.32,251.1,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.15,13,963.97,38.32,369.36,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Planilhas de Gestão,Infoprodutos,Magazine Luiza,75.38,7,527.63,38.32,202.17,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Planilhas de Gestão,Infoprodutos,Magazine Luiza,79.15,3,237.44,38.32,90.98,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Planilhas de Gestão,Infoprodutos,Magazine Luiza,79.14,7,554.01,38.32,212.28,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.25,10,742.45,38.32,284.48,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.91,11,812.96,38.32,311.5,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Planilhas de Gestão,Infoprodutos,Magazine Luiza,78.03,15,1170.49,38.32,448.49,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Planilhas de Gestão,Infoprodutos,Magazine Luiza,76.55,5,382.77,38.32,146.66,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Planilhas de Gestão,Infoprodutos,Magazine Luiza,77.74,6,466.46,38.32,178.73,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Planilhas de Gestão,Infoprodutos,Magazine Luiza,74.29,1,74.29,38.32,28.46,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Planilhas de Gestão,Infoprodutos,Magazine Luiza,73.43,6,440.57,38.32,168.81,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Mentoria Digital,Infoprodutos,Amazon,613.09,21,12874.94,28.6,3681.64,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Mentoria Digital,Infoprodutos,Amazon,582.96,67,39058.18,28.6,11168.84,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Mentoria Digital,Infoprodutos,Amazon,580.12,9,5221.08,28.6,1492.99,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Mentoria Digital,Infoprodutos,Amazon,619.16,74,45817.75,28.6,13101.76,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Mentoria Digital,Infoprodutos,Amazon,587.67,9,5289.03,28.6,1512.42,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Mentoria Digital,Infoprodutos,Amazon,618.39,28,17314.88,28.6,4951.26,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Mentoria Digital,Infoprodutos,Amazon,615.96,60,36957.6,28.6,10568.16,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Mentoria Digital,Infoprodutos,Amazon,583.15,46,26824.72,28.6,7670.63,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Mentoria Digital,Infoprodutos,Amazon,600.42,63,37826.17,28.6,10816.54,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Mentoria Digital,Infoprodutos,Amazon,582.07,31,18044.1,28.6,5159.78,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Mentoria Digital,Infoprodutos,Amazon,627.06,66,41386.11,28.6,11834.52,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Mentoria Digital,Infoprodutos,Amazon,601.94,42,25281.52,28.6,7229.35,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Mentoria Digital,Infoprodutos,Amazon,615.99,19,11703.82,28.6,3346.75,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Mentoria Digital,Infoprodutos,Amazon,637.46,75,47809.67,28.6,13671.36,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Mentoria Digital,Infoprodutos,Amazon,639.16,27,17257.37,28.6,4934.81,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Mentoria Digital,Infoprodutos,Amazon,628.51,15,9427.72,28.6,2695.89,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Mentoria Digital,Infoprodutos,Amazon,581.35,15,8720.27,28.6,2493.59,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Mentoria Digital,Infoprodutos,Amazon,625.13,85,53136.27,28.6,15194.52,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Mentoria Digital,Infoprodutos,Amazon,631.33,36,22728.02,28.6,6499.16,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Mentoria Digital,Infoprodutos,Amazon,630.62,24,15134.82,28.6,4327.86,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Mentoria Digital,Infoprodutos,Amazon,630.57,51,32158.96,28.6,9195.98,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Mentoria Digital,Infoprodutos,Amazon,630.93,34,21451.53,28.6,6134.15,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Mentoria Digital,Infoprodutos,Amazon,635.88,22,13989.32,28.6,4000.3,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Mentoria Digital,Infoprodutos,Amazon,587.46,33,19386.02,28.6,5543.5,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Mentoria Digital,Infoprodutos,Amazon,633.02,93,58870.9,28.6,16834.36,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Mentoria Digital,Infoprodutos,Amazon,613.82,75,46036.47,28.6,13164.3,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Mentoria Digital,Infoprodutos,Amazon,637.65,25,15941.14,28.6,4558.43,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Mentoria Digital,Infoprodutos,Amazon,635.68,22,13985.02,28.6,3999.07,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Mentoria Digital,Infoprodutos,Amazon,588.57,64,37668.26,28.6,10771.38,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Mentoria Digital,Infoprodutos,Amazon,588.23,22,12941.05,28.6,3700.54,False,digital,Amazon API (simulado),,,,,,2025-04-30 17:58:28
